N,method_id,residual_seed,basis_index,mode_1_rank,mode_2_rank,mode_3_rank,maximum_mode_rank
250,rhosvd_sgmres,404,91,51,51,52,52
250,rhosvd_sgmres,404,92,51,51,52,52
250,rhosvd_sgmres,404,93,52,52,53,53
250,rhosvd_sgmres,404,94,53,52,54,54
250,rhosvd_sgmres,404,95,53,53,54,54
250,rhosvd_sgmres,404,96,53,53,54,54
250,rhosvd_sgmres,404,97,54,54,56,56
250,rhosvd_sgmres,404,98,54,54,55,55
250,rhosvd_sgmres,404,99,55,54,56,56
250,rhosvd_sgmres,404,100,56,55,56,56
250,rhosvd_sgmres,505,1,1,1,1,1
250,rhosvd_sgmres,505,2,3,3,3,3
250,rhosvd_sgmres,505,3,6,6,6,6
250,rhosvd_sgmres,505,4,9,9,9,9
250,rhosvd_sgmres,505,5,10,10,10,10
250,rhosvd_sgmres,505,6,12,12,12,12
250,rhosvd_sgmres,505,7,14,14,14,14
250,rhosvd_sgmres,505,8,15,15,15,15
250,rhosvd_sgmres,505,9,15,15,15,15
250,rhosvd_sgmres,505,10,16,16,16,16
250,rhosvd_sgmres,505,11,17,17,17,17
250,rhosvd_sgmres,505,12,17,17,17,17
250,rhosvd_sgmres,505,13,18,18,18,18
250,rhosvd_sgmres,505,14,19,19,19,19
250,rhosvd_sgmres,505,15,20,20,20,20
250,rhosvd_sgmres,505,16,20,20,20,20
250,rhosvd_sgmres,505,17,21,21,21,21
250,rhosvd_sgmres,505,18,21,21,21,21
250,rhosvd_sgmres,505,19,22,22,22,22
250,rhosvd_sgmres,505,20,23,23,23,23
250,rhosvd_sgmres,505,21,23,23,23,23
250,rhosvd_sgmres,505,22,23,23,23,23
250,rhosvd_sgmres,505,23,24,24,24,24
250,rhosvd_sgmres,505,24,25,25,25,25
250,rhosvd_sgmres,505,25,25,25,25,25
250,rhosvd_sgmres,505,26,25,25,25,25
250,rhosvd_sgmres,505,27,26,26,26,26
250,rhosvd_sgmres,505,28,27,27,27,27
250,rhosvd_sgmres,505,29,27,27,27,27
250,rhosvd_sgmres,505,30,27,27,27,27
250,rhosvd_sgmres,505,31,27,27,27,27
250,rhosvd_sgmres,505,32,27,27,27,27
250,rhosvd_sgmres,505,33,28,28,28,28
250,rhosvd_sgmres,505,34,29,29,29,29
250,rhosvd_sgmres,505,35,29,29,29,29
250,rhosvd_sgmres,505,36,29,29,29,29
250,rhosvd_sgmres,505,37,30,30,30,30
250,rhosvd_sgmres,505,38,30,30,30,30
250,rhosvd_sgmres,505,39,30,30,30,30
250,rhosvd_sgmres,505,40,31,31,31,31
250,rhosvd_sgmres,505,41,31,31,31,31
250,rhosvd_sgmres,505,42,32,32,32,32
250,rhosvd_sgmres,505,43,32,32,32,32
250,rhosvd_sgmres,505,44,32,32,32,32
250,rhosvd_sgmres,505,45,33,33,33,33
250,rhosvd_sgmres,505,46,33,33,33,33
250,rhosvd_sgmres,505,47,34,34,34,34
250,rhosvd_sgmres,505,48,34,34,34,34
250,rhosvd_sgmres,505,49,34,34,34,34
250,rhosvd_sgmres,505,50,34,34,34,34
250,rhosvd_sgmres,505,51,35,35,35,35
250,rhosvd_sgmres,505,52,35,35,35,35
250,rhosvd_sgmres,505,53,36,36,36,36
250,rhosvd_sgmres,505,54,36,36,36,36
250,rhosvd_sgmres,505,55,36,36,36,36
250,rhosvd_sgmres,505,56,37,37,37,37
250,rhosvd_sgmres,505,57,38,38,38,38
250,rhosvd_sgmres,505,58,38,38,38,38
250,rhosvd_sgmres,505,59,39,39,39,39
250,rhosvd_sgmres,505,60,39,39,39,39
250,rhosvd_sgmres,505,61,40,40,40,40
250,rhosvd_sgmres,505,62,40,40,40,40
250,rhosvd_sgmres,505,63,40,40,40,40
250,rhosvd_sgmres,505,64,41,41,41,41
250,rhosvd_sgmres,505,65,41,41,41,41
250,rhosvd_sgmres,505,66,42,42,42,42
250,rhosvd_sgmres,505,67,42,42,42,42
250,rhosvd_sgmres,505,68,42,42,42,42
250,rhosvd_sgmres,505,69,43,43,43,43
250,rhosvd_sgmres,505,70,43,43,43,43
250,rhosvd_sgmres,505,71,45,45,45,45
250,rhosvd_sgmres,505,72,44,44,44,44
250,rhosvd_sgmres,505,73,45,45,45,45
250,rhosvd_sgmres,505,74,45,45,45,45
250,rhosvd_sgmres,505,75,45,45,45,45
250,rhosvd_sgmres,505,76,45,45,45,45
250,rhosvd_sgmres,505,77,45,45,45,45
250,rhosvd_sgmres,505,78,47,47,47,47
250,rhosvd_sgmres,505,79,47,47,47,47
250,rhosvd_sgmres,505,80,47,47,47,47
250,rhosvd_sgmres,505,81,47,47,47,47
250,rhosvd_sgmres,505,82,48,48,48,48
250,rhosvd_sgmres,505,83,48,48,48,48
250,rhosvd_sgmres,505,84,48,48,49,49
250,rhosvd_sgmres,505,85,48,48,49,49
250,rhosvd_sgmres,505,86,48,48,49,49
250,rhosvd_sgmres,505,87,49,48,49,49
250,rhosvd_sgmres,505,88,49,49,50,50
250,rhosvd_sgmres,505,89,50,50,50,50
250,rhosvd_sgmres,505,90,50,50,50,50
250,rhosvd_sgmres,505,91,51,51,51,51
250,rhosvd_sgmres,505,92,51,51,51,51
250,rhosvd_sgmres,505,93,53,52,53,53
250,rhosvd_sgmres,505,94,53,52,53,53
250,rhosvd_sgmres,505,95,54,53,53,54
250,rhosvd_sgmres,505,96,54,53,53,54
250,rhosvd_sgmres,505,97,55,54,54,55
250,rhosvd_sgmres,505,98,54,54,54,54
250,rhosvd_sgmres,505,99,56,55,54,56
250,rhosvd_sgmres,505,100,56,55,55,56
